target,target_name,text
1,rec.autos,"From: jmh@hopper.Virginia.EDU (Jeffrey Hoffmeister)
Subject: Re: IMPALA SS GOING INTO
Organization: ITC/UVA Community Access UNIX/Internet Project
Lines: 15

I still can't understand all the hype about the Impalla SS, it STILL has
the ugly Caprice body (Orca on wheels).  The Caprice was the worst new
body style to come out of Detroit EVER! Now just because the LT1 engine
and a few suspension tweeks are being added.

Its STILL UGLY, its STILL a BARGE.  GM's answer to everything is ""throw in
a V8 and someone will buy it.""  Or ""add some plastic ground affects
and a few stickers and call it a GT, GTZ or SS, and someone will buy it.""

IMHO GM needs to scrap the Caprice body COMPLETELY and start over with a
BLANK sheet of paper.  No minor modification (wheel well treatments, tail
amp modification, or nose re-design or even the LT1 engine) will help
the existing Caprice.

Jeff
"
0,comp.graphics,"From: stephens@rd1.interlan.com (Jack Stephenson)
Subject: Re: What is this .GL file?
Distribution: usa
Organization: Racal-Datacom, Sunrise, FL
Lines: 27

From article <1suntv$3km@watson.mtsu.edu>, by csjohn@watson.mtsu.edu (John Wallace):
> I've got this animation file with a .GL extension.
> What is this?  Are there anu MS-DOS or OS/2 programs
> which will run this file?  Thanks.
> 

The GL file is an archive containing individual frames or pieces of
frames (usually stored as .PIC or .CLP files), fonts, and a .TXT file
that tells the GRASP animation system how to display it.  GL stands
for Grasp Library.  There is probably a detailed discussion of this subject
in the alt.binaries.pictures FAQ.

There are freely distributable viewers for GL files, and they are usually
named GRASPRT?.EXE (replace the ? with a version digit or letter).  Most
GL files contain frames that are hardware-specific to particular modes
of the CGA, EGA, or VGA adapters on PCs.  I think that there are some
copies of GRASPRT available by anonymous ftp (I know that I got one there
a long time ago).

		Good Luck
		Jack

-- 
== Jack Stephenson          main e-mail: j_stephenson@isuv1.interlan.com  ==
|| Racal-Datacom            alternate e-mail: stephens@souv1.interlan.com ||
|| P.O. Box 407044                                                        ||
== Ft. Lauderdale, FL  33340  USA     Phone: (+1) 305-846-6137            ==
"
2,sci.med,"From: cfaks@ux1.cts.eiu.edu (Alice Sanders)
Subject: Re: Kidney Stones
Organization: Eastern Illinois University
Lines: 32

A student told me today that she has been diagnosed with kidney stones, a
cyst on one kidney, and a kidney infection.  She was upset because her
condition had been misdiagnosed since last fall, and she has been ill all
this time.  During her most recent doctor's appointment at her parents'
HMO clinic, she said that about FORTY! x-rays were made of her kidney.
When she asked why so many x-rays were being made, she was told by a
technician that they need to see the area from different views, but she
says that about five x-rays were made from EACH angle.  She couldn't help
feeling that something must be wrong with the procedure or something.  She
is a pre-med student and feels she could have understood what was
happening if someone would have explained.  When nobody would, she got
worried.
	Also, she is told that thre are 300! surgery patients ahead of her
and that they cannot do surgery until August or so.  It is now April...
She is supposed to rest a lot and drink fluids.  But she has to go to
classes.  She wonders why they have given her no medicine.  She plans to
call back her doctor's office / clinic and try to get answers to these
questions.  But I told her I would also write in to sci.med and see what I
could find out about why there were so many x-rays and whether it seems
o.k. to wait in line 3 or more months for surgery for something like this
or whether she should be looking elsewhere for her care.  She does plan to
get a second opinion, too. 

	I will pass info on to her.  It never hurts to get information
from more than one source.  

You can e-mail me or post.

Thanks.

Alice

"
0,comp.graphics,"From: rfbohan@unix1.tcd.ie (Bones)
Subject: Human Body data sets needed urgently
Nntp-Posting-Host: unix1.tcd.ie
Organization: Trinity College, Dublin
Lines: 8

Hi all.  I'm looking for datasets of a human body or head  in any
of the popular formats.  I'm doing a presentation tomorrow which
could be greatly enhanced by bringing in this 'human' factor.  I've
looked around the net with no sucess so far.  Anyone got any ideas?
I'd also appreciate info on the location of datasets for the
USS Enterprise (any model)
Thanks in advance,
Ronan
"
3,soc.religion.christian,"From: khan0095@nova.gmi.edu (Mohammad Razi Khan)
Subject: Re: Mary's assumption
Organization: GMI Engineering&Management Institute, Flint, MI
Lines: 26

David.Bernard@central.sun.com (Dave Bernard) writes:

>>I also don't see the _necessity_ of saying the Holy Parents were some-
>>how sanctified beyond normal humanity: it sounds like our own inability
>>to grasp the immensity of God's grace in being incarnated through an or-
>>dinary human being.  


>When Elizabeth greeted Mary, Elizabeth said something to the effect that
>Mary, out of all women, was blessed.  If so, it appears that this
>exactly places Mary beyond 


Whoa, dude I don't see the jump you made.
		She was blessed, I'll give you that much.
		What do you mean, she was placed ""beyond"" 





the sanctification of normal humanity.
-- 
Mohammad R. Khan                /    khan0095@nova.gmi.edu
After July '93, please send mail to  mkhan@nyx.cs.du.edu
If responses to this letter/post bounce, e-mail me at the nyx account.
"
2,sci.med,"From: matthews@Oswego.EDU (Harry Matthews)
Subject: Re: Pregnency without sex?
Reply-To: matthews@oswego.Oswego.EDU (Harry Matthews)
Organization: Instructional Computing Center, SUNY at Oswego, Oswego, NY
Lines: 7

All right, listen up....  What are the possibilities of transmission through
swimming pool water?  Especially if the chlorination isn't up to par?

I've heard of community swimming pools refered to as PUBLIC URINALS so what
else is going on?


"
1,rec.autos,"From: jackw@boi.hp.com (jack wood)
Subject: Re: Chevy/GMC 4x4 Fullsize Pickups, Opinions?
Distribution: na
Organization: Hewlett-Packard / Boise, Idaho
X-Newsreader: TIN [version 1.1.4 PL6]
Lines: 41

Dick Grady (grady@world.std.com) wrote:
: 
: I am considering buying a 1993 Chevy or GMC 4x4 full-size pickup with
: the extended cab.  Any opinions about these vehicles?  Have there been
: any significant problems?
: 
: -- 
: Dick Grady           Salem, NH,  USA            grady@world.std.com
: So many newsgroups, so little time!


I bought a brand new 1992 Chevrolet K2500 HD 4x4 extended cab last
May.  It has had many, many problems.  See my earler post that describes
the situation.  I went to BBB arbitration, and they ruled that Chevrolet
must buy it back from me.  If you do get one, stay away from the 5 speed
manual with the deep low first gear.  They have put three of them in my
truck so far.  After about 1,500 miles, overdrive either starts
rattling or hissing loudly.  There is no way to fix them.  Chevrolet 
says that the noise is ""a characteristic of the transmission.""

Also, if you are planning to use your truck to tow, the
gear ratios in that tranny suck.  On a steep hill, you get up to about
55 MPH in second gear at 4,000 RPM (yellow line).  If you shift to third,
the RPM drop to only 2,500, and you begin to loose speed.  I should
point out that the 350 V8 they put in the HD (8600 GVW) trucks is a
detuned motor compared to the one they put in the light duty ones.  They
dropped the compression ratio, supposedly for ""engine longevity""
reasons.  So the light duty 350 may pull better than my truck does.
Other things that have gone wrong include the ventilation fan (3 times 
so far), paint (had specs of rust embedded in the paint from being
shipped by rail with no covering), and suspension parts (link between
stabilizer and control arm fell off).

Any company can make a bad individual car, Chevrolet included.  What
really bothered me was the way they reacted.  They made no attempt
to deal with me except to tell me to take it back to the dealer for 
them to attempt to fix it one more time.  So I bought a brand new
Ford F250 HD Super Cab with a 460 and an automatic.  I will never
buy another Chevrolet.

jackw@hpdmd48.boi.hp.com
"
0,comp.graphics,"From: jliddle@rs6000.cmp.ilstu.edu (Jean Liddle)
Subject: Re: HELP: Need 24 bits viewer
Organization: Illinois State University
Keywords: 24 bit
Lines: 23

In article <1993Apr29.041601.8884@labtam.labtam.oz.au> graeme@labtam.labtam.oz.a
u (Graeme Gill) writes:
>In article <5713@seti.inria.fr>, deniaud@cartoon.inria.fr (Gilles Deniaud) writ
es:
>> Hi,
>>
>> I'm looking for a program which is able to display 24 bits
>> images. We are using a Sun Sparc equipped with Parallax
>> graphics board running X11.
>
>    xli, xloadimage or ImageMagick - export.lcs.mit.edu [18.24.0.12] /contrib
>

xv 3.0 (shareware) supports 24-bit displays, and has lots of other
improvements over earlier versions.  Definitely worth checking out
(also at export)

Jean.
-- 
Jean Liddle                                 
Computer Science, Illinois State University  
e-mail:  jliddle@ilstu.edu                  
--------------------------------------------
"
0,comp.graphics,"From: adaptive@cs.nps.navy.mil (zyda res acct)
Subject: Re: 3d Head model ... (not again, groan)
Organization: Naval Postgraduate School, Monterey
Lines: 40

>O.K., sorry to post a question which seems to crop up
>quite regularly in this group however I have yet
>to get a specific and usefull (in my context) answer   
>to where I can get hold of 3d data for a head.
>
>WHAT I AM LOOKING FOR :
>
>Simple polyon description of head / face which can be EASILY
>converted for, or used with, POV (raytracer). 
>(i.e. <1500 polygons)

Well, I am placing a file at my ftp today that contains several
polygonal descriptions of a head, face, skull, vase, etc. The format
of the files is a list of vertices, normals, and triangles. There are
various resolutions and the name of the data file includes the number
of polygons, eg. phred.1.3k.vbl contains 1300 polygons.


In order to get the data via ftp do the following:

	1) ftp taurus.cs.nps.navy.mil
	2) login as anonymous, guest as the password
	3) cd pub/dabro
	4) binary
	5) get cyber.tar.Z

Once you get the data onto your workstation:

	1) uncompress data.tar.Z
	2) tar xvof data.tar

If you have any questions, please let me know.

george dabro
dabro@taurus.cs.nps.navy.mil
-- 
george dabrowski
Cyberware Labs

dabro@taurus.cs.nps.navy.mil
"
1,rec.autos,"From: cmermag@eng.umd.edu (Christopher Mermagen)
Subject: Re: MR2 - noisy engine.
Organization: Project GLUE, University of Maryland, College Park
Lines: 11
NNTP-Posting-Host: multiplexer.eng.umd.edu

Yeah, it seems toyota has always had a problem with those 2.2's
and sound. I know the celicas with em were pretty noisey, and
the MR2s were no exception. Now, about large displacement 4s
with bad noise.. I have a 90 Grand Am H.O. quad 4, and it
sounds really good, almost like a larger 6.. Now, Toyota
is coming out with an all-new Celica next year and the Mr2...
well who knows..

Later-
Chris

"
1,rec.autos,"From: glouie@oasys.dt.navy.mil (George Louie)
Subject: Pennsylvania Insurance, Limited Tort Option
Reply-To: glouie@oasys.dt.navy.mil (George Louie)
Distribution: usa
Organization: Carderock Division, NSWC, Bethesda, MD
Lines: 18

Hey all,


I'm looking at buying a new car, but I'm confused about the insurance
coverage.  This also applies to my existing car insurance policy.  Does
anyone understand what the ""Limited Tort Option"" means.  Will it lower
my rates if I opt to have it, or will it be more expensive if I opt
to have it?  What does it do for me (in layman's terms please)?  Is
it a good deal or should I ignore it?  I'm not the type to sue anyone
at a drop of the hat nor am I the type to report every little ding to
the insurance company as a vandalism claim.  Please help.



Thanks in advance.


George
"
1,rec.autos,"From: buck@granite.ma30.bull.com (Ken Buck)
Subject: Re: Questions about insurance companies (esp. Geico)
Organization: Bull Information Systems Inc.
Distribution: usa
Lines: 18

wrat@unisql.UUCP (wharfie) writes:
>My car was recently destroyed in a hail storm.  [...]
>I fully expected to get jerked around by the insurance company.
>I wasn't the only one who had hail damage.  State Farm
>opened its claim centers on evenings and weekends, and flew down
>additional adjusters from Dallas.

i have no experience with State Farm, but i think it's important to
differentiate your experience from a typical ""accident.""

hail damage is clearly not the fault of the owner, and also tends to
be well publicized in the media, so it's to the ins. co.'s benefit
to respond promptly and helpfully.  damage like this doesn't imply
anything about the likelihood of future claims (unless you live in an
area that gets frequent damaging hail storms), so there's no reason
for them to stop covering you.
that's a lot different from at-fault accidents or theft-related claims,
which may be more indicative of claim patterns.
"
2,sci.med,"From: cfaks@ux1.cts.eiu.edu (Alice Sanders)
Subject: Re: Antihistamine for sleep aid
Organization: Eastern Illinois University
Lines: 10

But after you have taken antihistamines for a few nights, doesn't it start
to have a paradoxical effect?  I used to take one every night for
allergies and couldn't figure out why I developed bad insomnia.  Finally
figured out it was the antihistamines.  I would fall asleep for a few
minutes but would awaken at the drop of a pin a little later and could not
get back to sleep.  I don't have that problem since I stopped the
antihistamines at bedtime.  ?

Alice

"
1,rec.autos,"From: pv9955@albnyvms.bitnet
Subject: VW Jetta GLI help
Reply-To: pv9955@albnyvms.bitnet
Organization: University of Albany, SUNY
Lines: 17

I am considering the purchse of a 1987 VW Jetta GLI with 87k miles on it.
I recently found out that there are two versions of the GLI -- 8v and 16v.
I know of three differences between the two cars that both carry the same
name:  the 16v version has 20 more horsepower, 4 wheel discs, and a standard
sunroof. 
Oops, that's the difference between the GLI 16v and the regular GL !!
So in addition to the engine, what other differences exist between the
two models of the Jetta GLI ?
More importantly, how can I tell which version this one is ?  There are
no badges that said ""16v"" so I am inclined to think that is the 8v version.
Assuming this one (the one I looked at) is the 8v version, is there a valid
reason to buy it instead of a comparably equipped GL which would cost less ?
(Of course I would love to get the 16v version, but money talks.)

Please EMail any responses.  Thank you.
Peter Volpe
PV9955@albnyvms.bitnet
"
0,comp.graphics,"From: Kent.Dalton@FtCollinsCO.NCR.COM (Kent.Dalton)
Subject: Re: PoV Ray Related Group NEEDED
	<1t0maaINNo56@darkstar.UCSC.EDU> <C760AJ.Kxv@cs.vu.nl>
Organization: NCR Microelectronics, Ft. Collins, CO
Lines: 36
In-reply-to: wlieftin@cs.vu.nl's message of 17 May 93 09:42:18 GMT

>>>>> On 17 May 93 09:42:18 GMT, wlieftin@cs.vu.nl (Liefting W) said:

	Liefting> hed@cats.ucsc.edu (Magic Fingers) writes:


>In article <1993May13.011926.4728@exucom.com> cyberman@exucom.com (Stephen R.
>Phillips) writes:

>If it takes making it an alt group, then why not?  I've been following this
>thread for, what has it been, two months now?

Liefting> The alt.* hierarchie is created for 2 purposes: 1. For
Liefting> groups which do not fit under the comp.* or other 'official'
Liefting> hierarchies 2. For the fast creation of hot new newsgroups
Liefting> like alt.gulf.war

Liefting> Because there is no voting process or any other control
Liefting> facilities, sites are free to decide not to carry (some of)
Liefting> the alt groups.

Liefting> Therefore, it is (I think) desirable to try to create
Liefting> comp.graphics.  {raytrace, rendering or whatever} and not an
Liefting> alt-group

Plus, *many* sites, (especially many .com sites) do not carry any alt
newsgroups. (We don't for example.) A comp.* group will get a much broader
distribution and would be useful to many more people. Plus the topic is
important/popular enough to warrant its own group, IMHO.
--
/**************************************************************************/
/* Kent Dalton                   * EMail: Kent.Dalton@FtCollinsCO.NCR.COM */
/* NCR Microelectronics          * Phone: (303) 223-5100 X-319            */  
/* 2001 Danfield Ct. MS470A      *   FAX: (303) 226-9556                  */
/* Fort Collins, Colorado 80525  *                                        */
/**************************************************************************/
Does someone from PEORIA have a SHORTER ATTENTION span than me?
"
3,soc.religion.christian,"From: aidler@sol.uvic.ca (E Alan  Idler)
Subject: Re: The doctrine of Original Sin
Organization: University of Victoria
Lines: 49

muddmj@wkuvx1.bitnet writes:

>> But, haven't ""all sinned, and come short of the glory
>> of God"" (Romans 3:23)?
>> Those that cite this scripture to claim that even
>> babes require baptism neglect that ""sin is not imputed
>> when there is no law"" (Romans 5:13).
>>
>> Therefore, until someone is capable of comprehending
>> God's laws they are not accountable for living them.
>> They are in the book of life and are not removed until
>> they can make a conscious decision to disobey God.
>>
>> A IDLER

>If babies are not supposed to be baptised then why doesn't the Bible
>ever say so.  It never comes right and says ""Only people that know
>right from wrong or who are taught can be baptised.""
>        What Christ did say was :

>        ""I solemly assure you, NO ONE can enter God's kingdom without
>         being born of water and Spirit ... Do not be surprised that I
>         tell you you must ALL be begotten from above.""

>Could this be because everyone is born with original sin?

(I presume you are quoting John 3:3-7.)

1.  My King James Bible says ""Except a man be born of water 
and of the Spirit, he cannot enter into the kingdom of God"" 
(John 3:5).  (Here ""man"" == ""adult"").
(However, this could be a quibble between translations.)

2.  We can also analyze to whom the Lord is addressing:
""Marvel not that I said unto thee, Ye must be born again""
(John 3:7).  Here Jesus is clearly directing his remarks
to Nicodemus -- a ruler of the Jews (not a child).

3.  We can ask ourselves why the Lord would even 
introduce the concept of spiritual re-birth through
baptism if newborn babies weren't free from sin?

A IDLER

[Yup, in John 3:5 ""man"" is not in the original.  A better translation
is ""no one can enter..."", as in NRSV.  Of course in 3:7, Jesus is
addressing the person who came to him.  There are other places in the
NT where he deals with children.  They've been mentioned in other
postings.  --clh]
"
2,sci.med,"From: levin@bbn.com (Joel B Levin)
Subject: Re: BIOLOGICAL ALCHEMY
Lines: 19
NNTP-Posting-Host: fred.bbn.com

mcelwre@cnsvax.uwec.edu writes:

|          

|                              BIOLOGICAL ALCHEMY
|                          
|                        ( ANOTHER Form of COLD FUSION )

Gee, I'd FORGOTTEN about THIS NUT.

|               UN-altered REPRODUCTION and DISSEMINATION of this 
|          IMPORTANT Information is ENCOURAGED. 


|                                   Robert E. McElwaine
|                                   B.S., Physics and Astronomy, UW-EC

And we KNOW (CAN PROVE) what B.S. stands for in this case.

"
1,rec.autos,"From: frankb@sad.hp.com (Frank Ball)
Subject: Re: RFI: Art of clutchless shifting
Organization: HewlettPackardSantaRosaSystmsDiv,RohnertParkCA
X-Newsreader: TIN [version 1.1.4 PL6]
Lines: 41

& >I'm not familiar with the trannies used in Winston Cup, but in the trans-am
& >cars I've played with the  transmissions were the racing variety, with
& >dog clutches instead of sychros.  In a transmission with dog clutches, the
& >gears are always  engaged with each other and moving the dog clutches
& >engages the gears to the shafts.  Motorcycle transmissions are the same way.
& >Shifting without the clutch on a transmission with syncros can and will cause
& >transmission damage, the only question being how long it  takesto grenade
& >something (for the trans in my 87  Pulsar SE, it was  about 3-5k miles, but
& >it had a weak  tranny in the first place).
& 
& just out of curiosity, how is this ""dog clutch"" any different from a synchro
& transmission.  What you described SOUNDS the same to me.  In fact, what little
& i've studied on trannies, the instructor referred to the synchros as ""dogs""
& and said they were synonymous.  The gears are always meshed in a synchronized
& gearbox, and you slip the synchro gears back and forth by shifting. Or at least,
& that is what i was taught.  Explain, por favour?

Motorcycle transmissions don't have synchros.  The engagment dogs are very
corse and sloppy.  There are maybe 6-10 teeth (dogs) on the side of the
gears that engage the next gear over as the forks slide the gears back
and forth.  To shift:  start to apply pressure at the same time the
clutch is pulled (the clutch is a hand lever) and shift quickly.  If 
you try a slow lazy shift it will grind, you just have to pop it into
the next gear before it has a chance to grind.  There isn't a neutral
between gears (obviously there is, but you can't select it with the
shifter) so double clutching is not a possibility.  ""speed shifting""
(which is what I have always heard ""clutchless shifting"" called) works
pretty well for upshifts with some practice, but I usually use the
clutch-especially for the lower gears.

I think auto (as in automobile) trannys are similar, except that the
engagment dogs are very fine, with no slop.  And the addition of
syncho rings.  The gear teeth are always engaged in auto transmissions
that are synchronized, but may not be in non-synchro gears (reverse
and sometimes first).  

--
Frank Ball   1UR-M          frankb@sad.hp.com    (707) 794-4168 work,
Hewlett Packard             (707) 794-3844 fax,  (707) 538-3693 home
1212 Valley House Drive     IT175, XT350, Seca 750, '62 F-100, PL510
Rohnert Park CA 94928-4999  KC6WUG, LAW, AMA, Dod #7566, I'm the NRA.
"
1,rec.autos,"From: newman@cps.msu.edu (Timothy S Newman)
Subject: Domestic Content of US/Japan Joint Ventures
Organization: Department of Computer Science, Michigan State University
Lines: 15
Distribution: usa
NNTP-Posting-Host: howell.cps.msu.edu
Originator: newman@howell.cps.msu.edu


Does anyone know what the domestic content is of any of these:
Geo Prizm, Eagle Talon, Ford Probe

?

All are made in the US, but I have been told they contain mostly
foreign parts.  Please follow up directly to me, I'll post the
findings to the net if there is interest.

Thanks!
Tim Newman

newman@cps.msu.edu

"
2,sci.med,"From: ron.roth@rose.com (ron roth)
Subject: Kidney Stones
X-Gated-By: Usenet <==> RoseMail Gateway (v1.70)
Organization: Rose Media Inc, Toronto, Ontario.
Lines: 52

     banschbach@vms.ocom.okstate.edu (Marty Banschbach) writes:
[...]
B >  Medicine has not, and probalby never will be, practiced this way.  There
B >  has always been the use of conventional wisdom.  A very good example is
B >  kidney stones.  Conventional wisdom(because clinical trails have not been
B >  done to come up with an effective prevention), was that restricitng the
B >  intake of calcium and oxalates was the best way to prevent kidney stones
B >  from forming.  Clinical trials focused on drugs or ultrasonic blasts to
B >  breakdown the stone once it formed.  Through the recent New England J of
B >  Medicine article, we now know that conventional wisdom was wrong,
B >  increasing calcium intake is better at preventing stone formation than is
B >  restricting calcium intake.    
[...]
B >  Marty B.

 Marty, I personally wouldn't be so quick and take that NEJM article 
 on kidney stones as gospel. First of all, I would want to know who
 sponsored that study.
 I have seen too many ""nutrition"" bulletins over the years from
 local newspapers, magazines, to TV-guide, with disclaimers on the
 bottom informing us that this great health news was brought to us
 compliments of the Dairy Industries.
 There are of course numerous other interest groups now that thrive
 financially on the media hype created from the supposedly enormous 
 benefits of increasing one's calcium intake.

 Secondly, were ALL the kidney stones of the test subjects involved 
 in that project analysed for their chemical composition?  The study
 didn't say that, it only claimed that ""most kidney stones are large-
 ly calcium.""
 Perhaps it won't be long before another study comes up with the exact
 opposite findings. A curious phenomenon with researchers is that they
 are oftentimes just plain wrong. It wouldn't be the first time.
 
 Sodium/magnesium/calcium/phosphorus ratios are, in my opinion, still 
 the most reliable indicators for the cause, treatment, and prevention 
 of kidney stones.
 I, for one, will continue to recommend the most logical changes in
 one's diet or through supplementation to counteract or prevent kidney
 stones of either type; and they definitely won't include an INCREASE
 in calcium if the stones have been identified as being of the calcium
 type and people's chemical analysis confirms that they would benefit
 from a PHOSPHORUS-raising approach instead!

     Ron Roth
 =====================================================================
 --  Internet: rn.3228@rose.com  -  Rosenet: ron roth@rosehamilton  --

 * A stone on the ground is better than a stone in the body.
---
   RoseReader 2.10  P003228 Entered at [ROSEHAMILTON]
   RoseMail 2.10 : Usenet: Rose Media - Hamilton (416) 575-5363
"
1,rec.autos,"From: pp29616@dcl-nextsc.cso.uiuc.edu (Paul Park)
Subject: Re: New Integra for '94?
Distribution: rec
Organization: University of Illinois at Urbana
Lines: 20

In article <C63ypt.47D@tsegw.tse.com> pbhandar@tsegw.tse.com (Parminder  
Bhandari) writes:
> I've heard *unconfirmed* rumours that there is a new Integra being  
released
> for '94.
> Does anybody have any info on this?
> The local sales people know as much as I can throw them.
> --Parms.
> (still no sig).

here we go again...
now these are just rumors.. so dont quote me.

New Integra supposedly wedge shaped again.  175 hp and all-wheel drive
in top models.  Then a variant called the zx-r comes later. (roadster?).

i think it gets unveiled at end of summer.

Nothing about an airbag was mentioned, but im sure it'll have one.
along with a nice hefty increase in sticker... ???
"
3,soc.religion.christian,"From: tedr@athena.cs.uga.edu (Ted Kalivoda)
Subject: Re: Incarnation...Two minds of Christ..
Organization: University of Georgia, Athens
Lines: 48

Nabil wrote:
>5. Both families agree that He who wills and acts is always the one Hypostasis
>of the Logos Incarnate.

Marhaba Nabil,

If we posit two minds in Christ, the mind of the logos and the mind of the
human Jesus, then we must admit two wills.  A mind is not a mind without a
will.  I know this has been dealt with in past Church prnouncements, but there
is a philosophical problem here that should examined.

T. V. Morris argued that the Incarnation can be seen like this:

      _____________		
     (Mind of Logos)
     (	 _______   )
     (	(	)  )	Here, the mind of Jesus is circumsribed by God the
     (	( Human	)  )	Son.  God the Son has complete access to the human
     (  ( Mind	)  )	mind but the human mind only has access to the mind
     (	(	)  )	of God the Son when the Son allows access.  This 
     (	(_______)  )	explains why Jesus said even he did not know the 
     (_____________)	time of the kingdom.	

The human will acted in accordance with the divine will according to free
human decision.  But if the human will would have decided differently than
what was intended the divine will would have interceded, but this was never
the case.

He employs some very interesting analogies to support the one person/two mind
theory.  The ideas of a completely healthy version of split personality from
the field of psychology, and the intriguing ideas of being in a dream, seeing
yourself acting, knowing that is you, but also being omniscient.  

The one hypostasis would be the unity of the two minds.  Agreed.  But I am
still waiting for Morris and others to respond to the lingering problem of two
minds making two persons.  Christian analytic philosophers are breaking new
ground in explicating the rationality of Theism and the Incarnation. 

====================================          
Ted Kalivoda (tedr@athena.cs.uga.edu)
University of Georgia, Athens
Institute of Higher Ed. 

[Note that ""person"" is being used in a more abstact sense here than
the English.  We connect person with personality and other things that
are human attributes.  I'm not entirely sure whether I'd want to apply
personality to God, but if it is appropriate, then I think we'd have
to say that Christ had two personalities.  --clh]
"
3,soc.religion.christian,"From: hudson@athena.cs.uga.edu (Paul Hudson Jr)
Subject: Re: homosexual issues in Christianity
Organization: University of Georgia, Athens
Lines: 24

>[There's some ambiguity about the meaning of the words in the passage
>you quote.  Both liberal and conservative sources seem to agree that
>""homosexual"" is not the general term for homosexuals, but is likely to
>have a meaning like homosexual prostitute.  

From what I understand of my experience in looking up this word, and 
discussing it with a Greek-literate individual, the meaning of the 
word is rather clear.  Basically it literally means ""he who beds with a man""
or ""he who has sex with a man.""  The burden of proof is on the 
pro-homosexuality side of the argument to show that the word has an 
idiomatic meaning nor evident from its literal meaning.  One can speculate
all day long that it might mean something else, but we need evidence
before we create new doctrines, and get rid of the historical understanding
of the meaning of this word.

Link Hudson.


[I've read enough discussions of this passage, in both liberal and
conservative sources, to be sure that the meaning -- even the literal
meaning -- is not certain.  That doesn't mean one can't come to some
conclusion, nor does it mean that I think there's any doubt about what
Paul thinks of homosexuality.  But there are plausible arguments for
a couple of different meanings.  --clh]
"
2,sci.med,"From: ab961@Freenet.carleton.ca (Robert Allison)
Subject: Re: Frequent nosebleeds
Reply-To: ab961@Freenet.carleton.ca (Robert Allison)
Organization: The National Capital Freenet
Lines: 37


In a previous article, mcovingt@aisun3.ai.uga.edu (Michael Covington) says:

>In article <9304191126.AA21125@seastar.seashell> bebmza@sru001.chvpkh.chevron.com (Beverly M. Zalan) writes:
>>
>>My 6 year son is so plagued.  Lots of vaseline up his nose each night seems 
>>to keep it under control.  But let him get bopped there, and he'll recur for 
>>days!  Also allergies, colds, dry air all seem to contribute.  But again, the 
>>vaseline, or A&D ointment, or neosporin all seem to keep them from recurring.
>>
>If you can get it, you might want to try a Canadian over-the-counter product
>called Secaris, which is a water-soluble gel.  Compared to Vaseline or other
>greasy ointments, Secaris seems more compatible with the moisture that's
>already there.
>

Secaris is reasonably inexpensive ($6.00 Cdn for a tube), and is indeed an
over the counter medication. Why it does not appear to be available in the
US, I don't know. It's manufactured in Montreal.

It's a nasal lubricant, and is intended to help nosebleeds that result from
dry mucous membranes.

From some of the replies to my original posting, it's evident that some
people do not secrete enough mucous to keep their nose lining protected
from environmental influences (ie, dry air). But I've had no responses
from anyone with experience with Rutin. Is there another newsgroup that
might have specifics on herbal remedies?

But thanks to all those who did reply with their experiences.
-- 
Robert Allison
"
2,sci.med,"From: ohandley@betsy.gsfc.nasa.gov
Subject: Schatzki Ring/ PVC's
Reply-To: ohandley@betsy.gsfc.nasa.gov
Organization: NASA Goddard Space Flight Center - Greenbelt, MD USA
Lines: 49

Can anybody out there provide me with any advice concerning the
following two health problems:

First, I was recently diagnosed (using a UGI series) as having a
Schatzki ring and small sliding hiatal hernia. As I understand it,
the hernia is a relatively minor problem, though I do occasionally
have some nasty heartburn that is probably related to it. The Schatzki
ring, on the other hand, is causing swallowing difficulty. In particular,
if I'm not careful about eating slowly, and thoroughly chewing food,
food occasionally gets ""stuck"" before reaching my stomach. This results
in a period of painful spasms as the food attempts to pass the obstruction.
Fortunately, the food has always managed to pass, but this is annoying,
and causes frequent discomfort.

My doctor wants to ""dilate"" the ring using the
following procedure: use an endoscope to examine the esophagus and stomach
for any inflammation, then cut through the ring and dilate it by passing
some kind of balloon or something thru the esophagous. I would like to know
if anyone out there has had this (or a similar) procedure done-if so,
was it painful, successful, etc. Also, can anyone  comment on
safety, advisability, and success rate of this procedure? Has it become
a common procedure? I am kind of leery of having such an invasive-sounding
procedure performed for a (currently) non-threatening condition such as this,
especially considering the possible side effects (bleeding, perforation,
reaction to anesthesia).

The second issue: for the past 3-4 years I have had a large number
of ""extra"" heartbeats. In particular, during the past month or so there
has been a dramatic increase-a Holter monitor recently showed 50 PVC's in 24
hrs, along with a few PAC's. (Many days, there are far more than this,
however-five to ten per hour). All of them were isolated, and the cardiologist
indicated that such a number was ""normal"". It certainly doesn't
feel normal. In the past there have also been a couple of episodes of
extended ""runs"" of these beats, one of which lasted long enough to cause
severe light-headedness. I am relatively young (30-ish), thin and in good
health (recent bloodtests were all normal), and do not smoke, use drugs or
caffeine, etc. I'm willing to accept the extra beats as ""normal"", but don't
want to ignore them if they might be some kind of warning symptom. The number
of PVC's seems to increase throughout the day, and with exercise (or something
as simple as climbing some stairs). Also, if I get up after sitting or lying
down for a while, I tend to get a couple of extra beats. Could they possibly
be related to the esophagous problems? Both seemed to develop at about the
same time.

Thanks for any help/advice!


===============================================================================
===============================================================================
"
